site,case_id,case_group,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events,days,population,endpoint
nist,joint_none,primary,persistence,3,447,0.11037743527516401,0.22027480677460348,0.5212527964205816,0.8031319910514542,0.9172259507829977,0.6864097677273299,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,persistence,4,444,0.12390770464158417,0.2527074928641238,0.509009009009009,0.8108108108108109,0.9031531531531531,0.7407867884230739,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,physical,1,447,0.03591860478698927,0.060034925827390555,0.40268456375838924,0.7494407158836689,0.8769574944071589,0.2677775599733987,47,56,recorded_ac,recovery_6_24
nist,joint_none,primary,physical,2,449,0.049595600855072454,0.08441374810830096,0.40757238307349664,0.755011135857461,0.8752783964365256,0.37832741329690067,47,58,recorded_ac,recovery_6_24
nist,joint_none,primary,physical,3,447,0.0582141194805092,0.105055439752235,0.4697986577181208,0.7449664429530202,0.87248322147651,0.4267247063906971,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,physical,4,444,0.06310696610543004,0.11765618826828643,0.4436936936936937,0.7567567567567568,0.8896396396396397,0.4436658002138647,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,physical_availability,1,447,0.03589011538814075,0.060034925827390555,0.40939597315436244,0.7695749440715883,0.8903803131991052,0.2711537426237316,47,56,recorded_ac,recovery_6_24
nist,joint_none,primary,physical_availability,2,449,0.04947536073633604,0.08441374810830096,0.4142538975501114,0.7683741648106904,0.8797327394209354,0.3804884065774874,47,58,recorded_ac,recovery_6_24
nist,joint_none,primary,physical_availability,3,447,0.05809297192112352,0.105055439752235,0.46756152125279643,0.7539149888143176,0.8859060402684564,0.42831828737555677,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,physical_availability,4,444,0.06310817771618621,0.11765618826828643,0.45495495495495497,0.7680180180180181,0.8986486486486487,0.4460778806167863,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,physical_recovery,1,447,0.03587026756360389,0.060034925827390555,0.40939597315436244,0.7695749440715883,0.883668903803132,0.271221696706753,47,56,recorded_ac,recovery_6_24
nist,joint_none,primary,physical_recovery,2,449,0.0494480968132767,0.08441374810830096,0.43207126948775054,0.7728285077951003,0.8775055679287305,0.37982796954521203,47,58,recorded_ac,recovery_6_24
nist,joint_none,primary,physical_recovery,3,447,0.058142428553774196,0.105055439752235,0.465324384787472,0.7516778523489933,0.8791946308724832,0.4283898272617859,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,physical_recovery,4,444,0.06317701487713681,0.11765618826828643,0.4572072072072072,0.7612612612612613,0.8941441441441441,0.44582158770514557,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,previous_day,1,447,0.07134369654599779,0.11562115288145988,0.5033557046979866,0.8635346756152126,0.9373601789709173,0.6276410955164436,47,56,recorded_ac,recovery_6_24
nist,joint_none,primary,previous_day,2,449,0.0974785355811675,0.16403541301402041,0.40757238307349664,0.7616926503340757,0.8930957683741648,0.6127404293468856,47,58,recorded_ac,recovery_6_24
nist,joint_none,primary,previous_day,3,447,0.12377680789173531,0.20429834326284743,0.3959731543624161,0.680089485458613,0.8210290827740492,0.6050324066751017,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,previous_day,4,444,0.14240102173080518,0.23442566167016668,0.3536036036036036,0.6486486486486487,0.795045045045045,0.5935221315330846,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,raw,1,447,0.0370087043848533,0.060034925827390555,0.319910514541387,0.6241610738255033,0.7807606263982103,0.2425268173059921,47,56,recorded_ac,recovery_6_24
nist,joint_none,primary,raw,2,449,0.0509165822325962,0.08441374810830096,0.34521158129175944,0.6414253897550112,0.7906458797327395,0.35115120649720216,47,58,recorded_ac,recovery_6_24
nist,joint_none,primary,raw,3,447,0.05957383581879431,0.105055439752235,0.3825503355704698,0.6353467561521253,0.796420581655481,0.39192492781199384,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,raw,4,444,0.06434037676858699,0.11765618826828643,0.3536036036036036,0.6531531531531531,0.795045045045045,0.41020082963191784,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,recency,1,447,0.036060725329288196,0.060034925827390555,0.40268456375838924,0.7427293064876958,0.8612975391498882,0.2649160297532106,47,56,recorded_ac,recovery_6_24
nist,joint_none,primary,recency,2,449,0.04974318725985703,0.08441374810830096,0.4209354120267261,0.7505567928730512,0.8708240534521158,0.3760760489974702,47,58,recorded_ac,recovery_6_24
nist,joint_none,primary,recency,3,447,0.058347615526525835,0.105055439752235,0.4608501118568233,0.7449664429530202,0.8747203579418344,0.4224763262887718,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,recency,4,444,0.06330937763953172,0.11765618826828643,0.4572072072072072,0.7545045045045045,0.8738738738738738,0.4402461386666925,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,rolling,1,447,0.03610085636659982,0.060034925827390555,0.4116331096196868,0.7404921700223713,0.8590604026845637,0.2650023421929722,47,56,recorded_ac,recovery_6_24
nist,joint_none,primary,rolling,2,449,0.04980090643144337,0.08441374810830096,0.42538975501113585,0.732739420935412,0.8685968819599109,0.37694645222777406,47,58,recorded_ac,recovery_6_24
nist,joint_none,primary,rolling,3,447,0.058416547046342575,0.105055439752235,0.4608501118568233,0.7472035794183445,0.8702460850111857,0.4234151769260147,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,rolling,4,444,0.06339605251415846,0.11765618826828643,0.4527027027027027,0.7635135135135135,0.8761261261261262,0.4412034362928528,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,single_imputation,1,447,0.036171771799805026,0.05729023223166493,0.5727069351230425,0.8008948545861297,0.8590604026845637,0.2107365518345943,47,56,recorded_ac,recovery_6_24
nist,joint_none,primary,single_imputation,2,449,0.0492023030804914,0.0780150268692461,0.5367483296213809,0.7706013363028953,0.8485523385300668,0.2644513876814294,47,58,recorded_ac,recovery_6_24
nist,joint_none,primary,single_imputation,3,447,0.06260452750593078,0.10034348534363338,0.4809843400447427,0.7046979865771812,0.7829977628635347,0.29711347293864443,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,single_imputation,4,444,0.07150550359218924,0.11299754137639596,0.47072072072072074,0.6824324324324325,0.7635135135135135,0.3200178849781054,47,59,recorded_ac,recovery_6_24
nist,joint_none,primary,aci_bounded,1,576,0.03536136717370122,0.059371063453391,0.4340277777777778,0.7673611111111112,0.8732638888888888,0.2663914513205323,47,70,recorded_ac,recovery
nist,joint_none,primary,aci_bounded,2,576,0.04881040290684656,0.08339857240635574,0.4496527777777778,0.7621527777777778,0.875,0.3768688590372766,47,69,recorded_ac,recovery
nist,joint_none,primary,aci_bounded,3,576,0.05751791530041597,0.10362805888733231,0.4670138888888889,0.7621527777777778,0.8819444444444444,0.42667209216641333,47,68,recorded_ac,recovery
nist,joint_none,primary,aci_bounded,4,577,0.0628259238381777,0.11735577691450078,0.462738301559792,0.7677642980935875,0.8838821490467937,0.44679100911676856,47,66,recorded_ac,recovery
nist,joint_none,primary,carry_forward,1,576,0.04019105713368468,0.06665546411082077,0.3958333333333333,0.6701388888888888,0.8020833333333334,0.30187357975564394,47,70,recorded_ac,recovery
nist,joint_none,primary,carry_forward,2,576,0.05299242741475996,0.09066454283855663,0.40625,0.6631944444444444,0.7743055555555556,0.3513827343600828,47,69,recorded_ac,recovery
nist,joint_none,primary,carry_forward,3,576,0.060090343998557935,0.10521829298391025,0.3923611111111111,0.6631944444444444,0.7638888888888888,0.38323709061017663,47,68,recorded_ac,recovery
nist,joint_none,primary,carry_forward,4,577,0.06471031919510237,0.11763582811756282,0.41594454072790293,0.6568457538994801,0.7660311958405546,0.39716536419504955,47,66,recorded_ac,recovery
nist,joint_none,primary,geometric_persistence,1,576,0.03883818072631166,0.06141231943449034,0.5329861111111112,0.8315972222222222,0.9340277777777778,0.34439888933293195,47,70,recorded_ac,recovery
nist,joint_none,primary,geometric_persistence,2,576,0.058726133503896244,0.09805684334065112,0.5034722222222222,0.8246527777777778,0.9288194444444444,0.4670903314561956,47,69,recorded_ac,recovery
nist,joint_none,primary,geometric_persistence,3,576,0.07687822644139025,0.13208561657640427,0.5034722222222222,0.8003472222222222,0.9184027777777778,0.5602925196066505,47,68,recorded_ac,recovery
nist,joint_none,primary,geometric_persistence,4,577,0.08997058257523666,0.16018605375643788,0.5199306759098787,0.8058925476603119,0.901213171577123,0.6278366645297481,47,66,recorded_ac,recovery
nist,joint_none,primary,mask50,1,576,0.03537854428400526,0.059371063453391,0.4288194444444444,0.7725694444444444,0.8767361111111112,0.2672652162437552,47,70,recorded_ac,recovery
nist,joint_none,primary,mask50,2,576,0.04877174370689532,0.08339857240635574,0.4444444444444444,0.7690972222222222,0.8836805555555556,0.3763177737925354,47,69,recorded_ac,recovery
nist,joint_none,primary,mask50,3,576,0.05747751303490364,0.10362805888733231,0.46875,0.7586805555555556,0.8819444444444444,0.4248550836376549,47,68,recorded_ac,recovery
nist,joint_none,primary,mask50,4,577,0.06274545387881769,0.11735577691450078,0.4662045060658579,0.7660311958405546,0.878682842287695,0.44419377735599896,47,66,recorded_ac,recovery
nist,joint_none,primary,mi_recency,1,576,0.034770091336125054,0.05538935903513502,0.4982638888888889,0.7951388888888888,0.9166666666666666,0.2488472836901074,47,70,recorded_ac,recovery
nist,joint_none,primary,mi_recency,2,576,0.04743169828436347,0.07691669547359396,0.5277777777777778,0.8125,0.9079861111111112,0.3287601695678324,47,69,recorded_ac,recovery
nist,joint_none,primary,mi_recency,3,576,0.05844421504620376,0.09757212954264707,0.4878472222222222,0.7934027777777778,0.90625,0.3992736772209191,47,68,recorded_ac,recovery
nist,joint_none,primary,mi_recency,4,577,0.06610890545205898,0.11097681589847022,0.47660311958405543,0.7902946273830156,0.8960138648180243,0.4424829047070681,47,66,recorded_ac,recovery
nist,joint_none,primary,multiple_imputation,1,576,0.03496069809196777,0.05538935903513502,0.6024305555555556,0.8107638888888888,0.8732638888888888,0.2142000888803016,47,70,recorded_ac,recovery
nist,joint_none,primary,multiple_imputation,2,576,0.04795719759345125,0.07691669547359396,0.5416666666666666,0.7690972222222222,0.8524305555555556,0.268999442784411,47,69,recorded_ac,recovery
nist,joint_none,primary,multiple_imputation,3,576,0.05999167395295842,0.09757212954264707,0.5,0.7100694444444444,0.8072916666666666,0.3018900880347793,47,68,recorded_ac,recovery
nist,joint_none,primary,multiple_imputation,4,577,0.06893124891246645,0.11097681589847022,0.464471403812825,0.6949740034662045,0.779896013864818,0.3258851325070721,47,66,recorded_ac,recovery
nist,joint_none,primary,persistence,1,576,0.05603024736017781,0.10264616127255811,0.5399305555555556,0.8472222222222222,0.9357638888888888,0.4290447602623172,47,70,recorded_ac,recovery
nist,joint_none,primary,persistence,2,576,0.08793020073878251,0.17154418852785647,0.515625,0.8263888888888888,0.9236111111111112,0.5878382779150249,47,69,recorded_ac,recovery
nist,joint_none,primary,persistence,3,576,0.1094184968228559,0.2197428388890599,0.5138888888888888,0.8072916666666666,0.9184027777777778,0.6823056727072473,47,68,recorded_ac,recovery
nist,joint_none,primary,persistence,4,577,0.12182321245435199,0.24828532281563706,0.511265164644714,0.8128249566724437,0.9081455805892548,0.736671388746082,47,66,recorded_ac,recovery
nist,joint_none,primary,physical,1,576,0.03522708049277431,0.059371063453391,0.4253472222222222,0.7743055555555556,0.890625,0.26950231118663615,47,70,recorded_ac,recovery
nist,joint_none,primary,physical,2,576,0.04867187665321207,0.08339857240635574,0.4427083333333333,0.7777777777777778,0.8854166666666666,0.3783537926614317,47,69,recorded_ac,recovery
nist,joint_none,primary,physical,3,576,0.05737789199660158,0.10362805888733231,0.4791666666666667,0.7621527777777778,0.8784722222222222,0.42954918748092674,47,68,recorded_ac,recovery
nist,joint_none,primary,physical,4,577,0.0625689135033025,0.11735577691450078,0.4610051993067591,0.7694974003466204,0.8925476603119584,0.44743355231433946,47,66,recorded_ac,recovery
nist,joint_none,primary,physical_availability,1,576,0.035195235508773036,0.059371063453391,0.4288194444444444,0.7916666666666666,0.9010416666666666,0.27227625307363,47,70,recorded_ac,recovery
nist,joint_none,primary,physical_availability,2,576,0.048581063893141846,0.08339857240635574,0.4444444444444444,0.7899305555555556,0.8888888888888888,0.37941682576778085,47,69,recorded_ac,recovery
nist,joint_none,primary,physical_availability,3,576,0.057335940145951086,0.10362805888733231,0.4774305555555556,0.7690972222222222,0.8888888888888888,0.4304920048394145,47,68,recorded_ac,recovery
nist,joint_none,primary,physical_availability,4,577,0.06266635933316685,0.11735577691450078,0.4696707105719237,0.7781629116117851,0.8960138648180243,0.4488799078285212,47,66,recorded_ac,recovery
nist,joint_none,primary,physical_recovery,1,576,0.03517354903383938,0.059371063453391,0.4305555555555556,0.7916666666666666,0.8958333333333334,0.2719716086371342,47,70,recorded_ac,recovery
nist,joint_none,primary,physical_recovery,2,576,0.048574141628810914,0.08339857240635574,0.4600694444444444,0.7899305555555556,0.8871527777777778,0.3784704321794566,47,69,recorded_ac,recovery
nist,joint_none,primary,physical_recovery,3,576,0.057375438108584836,0.10362805888733231,0.4739583333333333,0.765625,0.8836805555555556,0.4300203425649327,47,68,recorded_ac,recovery
nist,joint_none,primary,physical_recovery,4,577,0.06270150535400223,0.11735577691450078,0.4696707105719237,0.7712305025996534,0.8908145580589255,0.44875318764942285,47,66,recorded_ac,recovery
nist,joint_none,primary,previous_day,1,576,0.07023024225861255,0.11288442964228544,0.5225694444444444,0.8576388888888888,0.9409722222222222,0.6271505154460658,47,70,recorded_ac,recovery
nist,joint_none,primary,previous_day,2,576,0.0920267920351631,0.1534203936083063,0.4461805555555556,0.7829861111111112,0.9097222222222222,0.6211742957964775,47,69,recorded_ac,recovery
nist,joint_none,primary,previous_day,3,576,0.11370784769712025,0.18714043067356237,0.4288194444444444,0.7239583333333334,0.8541666666666666,0.6198024468883827,47,68,recorded_ac,recovery
nist,joint_none,primary,previous_day,4,577,0.12983689947924618,0.21340101256621843,0.38648180242634317,0.6984402079722704,0.830155979202773,0.6142369599687739,47,66,recorded_ac,recovery
nist,joint_none,primary,raw,1,576,0.036136241833663,0.059371063453391,0.3350694444444444,0.6527777777777778,0.7986111111111112,0.2443448106824221,47,70,recorded_ac,recovery
nist,joint_none,primary,raw,2,576,0.049756071470683186,0.08339857240635574,0.3645833333333333,0.6631944444444444,0.8072916666666666,0.35075098840315855,47,69,recorded_ac,recovery
nist,joint_none,primary,raw,3,576,0.05852438256736466,0.10362805888733231,0.3993055555555556,0.6579861111111112,0.8090277777777778,0.3937142210242559,47,68,recorded_ac,recovery
nist,joint_none,primary,raw,4,577,0.06364960220516556,0.11735577691450078,0.3778162911611785,0.6707105719237435,0.804159445407279,0.41262978584582694,47,66,recorded_ac,recovery
nist,joint_none,primary,recency,1,576,0.03534588157077946,0.059371063453391,0.4305555555555556,0.7725694444444444,0.8784722222222222,0.2669150667352168,47,70,recorded_ac,recovery
nist,joint_none,primary,recency,2,576,0.04877383056243638,0.08339857240635574,0.4461805555555556,0.7725694444444444,0.8836805555555556,0.3760162810533362,47,69,recorded_ac,recovery
nist,joint_none,primary,recency,3,576,0.05746890085149017,0.10362805888733231,0.4704861111111111,0.7586805555555556,0.8819444444444444,0.4247054505966019,47,68,recorded_ac,recovery
nist,joint_none,primary,recency,4,577,0.06272636758039253,0.11735577691450078,0.4679376083188908,0.7642980935875217,0.878682842287695,0.4437852398431662,47,66,recorded_ac,recovery
nist,joint_none,primary,rolling,1,576,0.035373496490417274,0.059371063453391,0.4375,0.7690972222222222,0.8767361111111112,0.26688175846485124,47,70,recorded_ac,recovery
nist,joint_none,primary,rolling,2,576,0.04884536621464714,0.08339857240635574,0.4583333333333333,0.7586805555555556,0.8819444444444444,0.3769590631585943,47,69,recorded_ac,recovery
nist,joint_none,primary,rolling,3,576,0.05752928330081798,0.10362805888733231,0.4722222222222222,0.7621527777777778,0.8767361111111112,0.42568741493846557,47,68,recorded_ac,recovery
nist,joint_none,primary,rolling,4,577,0.06283118667598916,0.11735577691450078,0.4679376083188908,0.7694974003466204,0.8804159445407279,0.4442536466872593,47,66,recorded_ac,recovery
nist,joint_none,primary,single_imputation,1,576,0.03517753489518352,0.055620083913743165,0.5850694444444444,0.8072916666666666,0.8645833333333334,0.21027804281875337,47,70,recorded_ac,recovery
nist,joint_none,primary,single_imputation,2,576,0.04827618924023846,0.07726106488159824,0.5399305555555556,0.7621527777777778,0.8454861111111112,0.26458396347926283,47,69,recorded_ac,recovery
nist,joint_none,primary,single_imputation,3,576,0.06065805990980247,0.09817266233737076,0.4774305555555556,0.703125,0.7864583333333334,0.2969432566080376,47,68,recorded_ac,recovery
nist,joint_none,primary,single_imputation,4,577,0.06960490179806142,0.11080856508897292,0.4748700173310225,0.6811091854419411,0.7729636048526863,0.3200765307529761,47,66,recorded_ac,recovery
nist,joint_none,primary,aci_bounded,1,875,0.04700817935325439,0.08533554260441556,0.472,0.7908571428571428,0.888,0.35720379628542487,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,aci_bounded,2,876,0.05384619714122829,0.09816277651116742,0.4668949771689498,0.791095890410959,0.8938356164383562,0.4067323799370499,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,aci_bounded,3,873,0.059265125422081934,0.11127415374292866,0.47193585337915234,0.7983963344788088,0.9037800687285223,0.4360554708662625,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,aci_bounded,4,872,0.0623542794222805,0.12020741708513562,0.48394495412844035,0.8004587155963303,0.9025229357798165,0.44664215844576266,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,carry_forward,1,875,0.05205059057718797,0.09383220397132416,0.37257142857142855,0.664,0.792,0.3450755498302401,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,carry_forward,2,876,0.05859462091529525,0.10538359697981303,0.3904109589041096,0.6700913242009132,0.79337899543379,0.37954147415900236,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,carry_forward,3,873,0.06278344714551434,0.11662543932964219,0.3951890034364261,0.6827033218785796,0.7915234822451317,0.3974371834906755,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,carry_forward,4,872,0.06435692821552819,0.12111056875478689,0.4139908256880734,0.6857798165137615,0.7924311926605505,0.401998396783589,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,geometric_persistence,1,875,0.08545811547201833,0.12527409368595746,0.43885714285714283,0.6937142857142857,0.8171428571428572,0.31838554266059477,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,geometric_persistence,2,876,0.09127603464513626,0.15035496165331333,0.4417808219178082,0.7351598173515982,0.8458904109589042,0.43572073164917,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,geometric_persistence,3,873,0.09584313231165698,0.17086162423642215,0.47079037800687284,0.7548682703321878,0.856815578465063,0.5329396088402162,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,geometric_persistence,4,872,0.0974801805872362,0.18215441060825904,0.5068807339449541,0.7752293577981652,0.8772935779816514,0.6028128128579382,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,mask50,1,875,0.047004066717724155,0.08533554260441556,0.4685714285714286,0.7977142857142857,0.8937142857142857,0.35810833225008804,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,mask50,2,876,0.05379150473471482,0.09816277651116742,0.4657534246575342,0.8002283105022832,0.8995433789954338,0.4062136176797247,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,mask50,3,873,0.059202510364418315,0.11127415374292866,0.4742268041237113,0.7983963344788088,0.9003436426116839,0.43427204437082756,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,mask50,4,872,0.06224504750433546,0.12020741708513562,0.48509174311926606,0.7958715596330275,0.8979357798165137,0.44406865248908206,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,mi_recency,1,875,0.04945621361354826,0.08380033006159132,0.4674285714285714,0.7954285714285714,0.9165714285714286,0.33919403427180117,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,mi_recency,2,876,0.05582747934490886,0.0950476180743046,0.5011415525114156,0.819634703196347,0.9143835616438356,0.39106361634211534,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,mi_recency,3,873,0.06254497149986278,0.10783151490343858,0.4742268041237113,0.8098510882016037,0.9198167239404352,0.44353136759252376,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,mi_recency,4,872,0.0671291846904667,0.11625036316550805,0.45756880733944955,0.8061926605504587,0.911697247706422,0.4718985845797316,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,multiple_imputation,1,875,0.04964377506096202,0.08380033006159132,0.56,0.808,0.8788571428571429,0.30779702292616135,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,multiple_imputation,2,876,0.05626083103330148,0.0950476180743046,0.5182648401826484,0.7796803652968036,0.8687214611872146,0.33382522555340816,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,multiple_imputation,3,873,0.06382032430052911,0.10783151490343858,0.4879725085910653,0.722794959908362,0.8327605956471936,0.3477108200049279,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,multiple_imputation,4,872,0.06953322347436966,0.11625036316550805,0.4506880733944954,0.6961009174311926,0.8061926605504587,0.3542261956307274,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,persistence,1,875,0.10117823126909575,0.1651762846236389,0.4514285714285714,0.712,0.8091428571428572,0.3981185591992542,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,persistence,2,876,0.10958757392017893,0.20767553805203154,0.4691780821917808,0.7557077625570776,0.8424657534246576,0.5462341061901076,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,persistence,3,873,0.11516269772658594,0.2324619108633691,0.5108820160366552,0.7731958762886598,0.8717067583046965,0.6407694207866613,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,persistence,4,872,0.1183431377088981,0.242479800288413,0.5172018348623854,0.7958715596330275,0.8979357798165137,0.6965304019960707,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,physical,1,875,0.04689821373682123,0.08533554260441556,0.4685714285714286,0.7988571428571428,0.9051428571428571,0.3605042515169777,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,physical,2,876,0.05371948289655144,0.09816277651116742,0.4611872146118721,0.8059360730593608,0.9041095890410958,0.4083149522574761,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,physical,3,873,0.05916402881779257,0.11127415374292866,0.47880870561282934,0.7961053837342497,0.9003436426116839,0.43897863849257046,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,physical,4,872,0.062167118202137994,0.12020741708513562,0.4805045871559633,0.801605504587156,0.9059633027522935,0.4474493303283723,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,physical_availability,1,875,0.04688820685332545,0.08533554260441556,0.47085714285714286,0.8091428571428572,0.912,0.36253565543689564,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,physical_availability,2,876,0.05366853087673845,0.09816277651116742,0.4646118721461187,0.8116438356164384,0.9052511415525114,0.4091860052510047,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,physical_availability,3,873,0.059118640557783535,0.11127415374292866,0.47766323024054985,0.8018327605956472,0.9095074455899198,0.4394424128299769,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,physical_availability,4,872,0.06220615652886877,0.12020741708513562,0.4873853211009174,0.8107798165137615,0.908256880733945,0.44826885303042846,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,physical_recovery,1,875,0.04687393095668341,0.08533554260441556,0.472,0.8091428571428572,0.9085714285714286,0.36233511235641386,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,physical_recovery,2,876,0.053663979250877014,0.09816277651116742,0.4748858447488584,0.8116438356164384,0.9041095890410958,0.40856371905594224,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,physical_recovery,3,873,0.059144701069211984,0.11127415374292866,0.4753722794959908,0.7995418098510882,0.9060710194730813,0.43913121297877244,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,physical_recovery,4,872,0.06222941255412337,0.12020741708513562,0.4873853211009174,0.8061926605504587,0.9048165137614679,0.4481850026366902,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,previous_day,1,875,0.0749869025962923,0.12205916167959613,0.5085714285714286,0.8422857142857143,0.9348571428571428,0.6332413451545377,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,previous_day,2,876,0.0888799564597731,0.14810643307924268,0.45662100456621,0.7968036529680366,0.9143835616438356,0.6282689409721344,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,previous_day,3,873,0.1023450617602491,0.16887903605165458,0.45933562428407787,0.7617411225658648,0.8820160366552119,0.6319673824406707,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,previous_day,4,872,0.11271095886957878,0.1858515406737996,0.43577981651376146,0.7465596330275229,0.8669724770642202,0.628379356237764,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,raw,1,875,0.04748060605661403,0.08533554260441556,0.3851428571428571,0.7017142857142857,0.8205714285714286,0.3360330595434294,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,raw,2,876,0.054453289293280305,0.09816277651116742,0.3824200913242009,0.6940639269406392,0.8299086757990868,0.3818344394580882,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,raw,3,873,0.05992506169378321,0.11127415374292866,0.3951890034364261,0.6895761741122566,0.8316151202749141,0.4038260901647608,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,raw,4,872,0.06290911827400059,0.12020741708513562,0.39105504587155965,0.7006880733944955,0.8256880733944955,0.4130250297612357,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,recency,1,875,0.046980835332475865,0.08533554260441556,0.4697142857142857,0.7977142857142857,0.8948571428571429,0.357850172695519,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,recency,2,876,0.053794199941090755,0.09816277651116742,0.4668949771689498,0.8013698630136986,0.8995433789954338,0.4060049512449401,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,recency,3,873,0.05920186843830486,0.11127415374292866,0.4753722794959908,0.7983963344788088,0.9003436426116839,0.43422922617332865,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,recency,4,872,0.06223122343656709,0.12020741708513562,0.48853211009174313,0.7947247706422018,0.8979357798165137,0.44385584857112675,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,rolling,1,875,0.04701335909736811,0.08533554260441556,0.4742857142857143,0.7942857142857143,0.8925714285714286,0.35779958198440076,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,rolling,2,876,0.05386613526314403,0.09816277651116742,0.4748858447488584,0.7888127853881278,0.8995433789954338,0.40707911563108334,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,rolling,3,873,0.059265241197274277,0.11127415374292866,0.47193585337915234,0.7972508591065293,0.8991981672394044,0.43543546568286606,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,rolling,4,872,0.062348888870550345,0.12020741708513562,0.4896788990825688,0.7993119266055045,0.8990825688073395,0.4442520708439738,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,single_imputation,1,875,0.057662971195230936,0.08422885359791847,0.48342857142857143,0.6834285714285714,0.7428571428571429,0.2121767276087862,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,single_imputation,2,876,0.061289421435280156,0.0950808168191535,0.4805936073059361,0.6815068493150684,0.7705479452054794,0.265979700218021,48,95,recorded_ac,failure_recovery
nist,joint_none,primary,single_imputation,3,873,0.06769548892728298,0.1080894153858823,0.44673539518900346,0.6609392898052692,0.7445589919816724,0.29829533780780043,48,93,recorded_ac,failure_recovery
nist,joint_none,primary,single_imputation,4,872,0.07198165908424757,0.11504998554823333,0.4506880733944954,0.6639908256880734,0.7580275229357798,0.32050476493268515,48,93,recorded_ac,failure_recovery
